location.x,location.y,scaling,size.x,size.y,request.location.x,request.location.y,request.level,request.size.x,request.size.y,native.fractional_coordinates.x,native.fractional_coordinates.y,native.native_size.x,native.native_size.y
8960,2560,0.2495,256,256,35893,10244,1,267,266,4.7057688433105795,4.130135030794463,256.50523238315725,256.50523238315725
9216,2560,0.2495,256,256,36921,10244,1,266,266,4.218809691206843,4.130135030794463,256.50523238315725,256.50523238315725
9472,2560,0.2495,256,256,37945,10244,1,267,266,4.7318201559737645,4.130135030794463,256.50523238315725,256.50523238315725
9728,2560,0.2495,256,256,38973,10244,1,266,266,4.244861003871847,4.130135030794463,256.50523238315725,256.50523238315725
9984,2560,0.2495,256,256,39997,10244,1,267,266,4.757871468638768,4.130135030794463,256.50523238315725,256.50523238315725
10240,2560,0.2495,256,256,41025,10244,1,266,266,4.270912316536851,4.130135030794463,256.50523238315725,256.50523238315725
10496,2560,0.2495,256,256,42049,10244,1,267,266,4.783922781301953,4.130135030794463,256.50523238315725,256.50523238315725
10752,2560,0.2495,256,256,43077,10244,1,266,266,4.296963629200036,4.130135030794463,256.50523238315725,256.50523238315725
11008,2560,0.2495,256,256,44101,10244,1,267,266,4.809974093965138,4.130135030794463,256.50523238315725,256.50523238315725
0,2816,0.2495,256,256,0,11268,1,261,267,0.0,4.64314549556093,256.50523238315725,256.50523238315725
256,2816,0.2495,256,256,1008,11268,1,267,267,4.5128889322411965,4.64314549556093,256.50523238315725,256.50523238315725
512,2816,0.2495,256,256,2036,11268,1,266,267,4.025929780138824,4.64314549556093,256.50523238315725,256.50523238315725
768,2816,0.2495,256,256,3060,11268,1,267,267,4.538940244905007,4.64314549556093,256.50523238315725,256.50523238315725
1024,2816,0.2495,256,256,4088,11268,1,266,267,4.051981092802748,4.64314549556093,256.50523238315725,256.50523238315725
1280,2816,0.2495,256,256,5112,11268,1,267,267,4.564991557569101,4.64314549556093,256.50523238315725,256.50523238315725
1536,2816,0.2495,256,256,6140,11268,1,266,267,4.078032405466502,4.64314549556093,256.50523238315725,256.50523238315725
1792,2816,0.2495,256,256,7164,11268,1,267,267,4.591042870232968,4.64314549556093,256.50523238315725,256.50523238315725
2048,2816,0.2495,256,256,8192,11268,1,266,267,4.104083718130596,4.64314549556093,256.50523238315725,256.50523238315725
2304,2816,0.2495,256,256,9216,11268,1,267,267,4.617094182896835,4.64314549556093,256.50523238315725,256.50523238315725
2560,2816,0.2495,256,256,10244,11268,1,266,267,4.130135030794463,4.64314549556093,256.50523238315725,256.50523238315725
2816,2816,0.2495,256,256,11268,11268,1,267,267,4.64314549556093,4.64314549556093,256.50523238315725,256.50523238315725
3072,2816,0.2495,256,256,12296,11268,1,266,267,4.156186343458103,4.64314549556093,256.50523238315725,256.50523238315725
3328,2816,0.2495,256,256,13320,11268,1,267,267,4.669196808224569,4.64314549556093,256.50523238315725,256.50523238315725
3584,2816,0.2495,256,256,14348,11268,1,266,267,4.182237656122197,4.64314549556093,256.50523238315725,256.50523238315725
3840,2816,0.2495,256,256,15372,11268,1,267,267,4.695248120888209,4.64314549556093,256.50523238315725,256.50523238315725
4096,2816,0.2495,256,256,16400,11268,1,266,267,4.208288968786292,4.64314549556093,256.50523238315725,256.50523238315725
4352,2816,0.2495,256,256,17424,11268,1,267,267,4.7212994335523035,4.64314549556093,256.50523238315725,256.50523238315725
4608,2816,0.2495,256,256,18452,11268,1,266,267,4.234340281449477,4.64314549556093,256.50523238315725,256.50523238315725
4864,2816,0.2495,256,256,19476,11268,1,267,267,4.747350746216398,4.64314549556093,256.50523238315725,256.50523238315725
5120,2816,0.2495,256,256,20504,11268,1,266,267,4.260391594113571,4.64314549556093,256.50523238315725,256.50523238315725
5376,2816,0.2495,256,256,21528,11268,1,267,267,4.773402058879583,4.64314549556093,256.50523238315725,256.50523238315725
5632,2816,0.2495,256,256,22556,11268,1,266,267,4.286442906778575,4.64314549556093,256.50523238315725,256.50523238315725
5888,2816,0.2495,256,256,23580,11268,1,267,267,4.799453371544587,4.64314549556093,256.50523238315725,256.50523238315725
6144,2816,0.2495,256,256,24608,11268,1,266,267,4.31249421944176,4.64314549556093,256.50523238315725,256.50523238315725
6400,2816,0.2495,256,256,25632,11268,1,267,267,4.825504684208681,4.64314549556093,256.50523238315725,256.50523238315725
6656,2816,0.2495,256,256,26660,11268,1,266,267,4.338545532105854,4.64314549556093,256.50523238315725,256.50523238315725
6912,2816,0.2495,256,256,27684,11268,1,267,267,4.851555996871866,4.64314549556093,256.50523238315725,256.50523238315725
7168,2816,0.2495,256,256,28712,11268,1,266,267,4.364596844769949,4.64314549556093,256.50523238315725,256.50523238315725
7424,2816,0.2495,256,256,29736,11268,1,267,267,4.877607309535961,4.64314549556093,256.50523238315725,256.50523238315725
7680,2816,0.2495,256,256,30764,11268,1,266,267,4.390648157433134,4.64314549556093,256.50523238315725,256.50523238315725
7936,2816,0.2495,256,256,31788,11268,1,267,267,4.903658622200055,4.64314549556093,256.50523238315725,256.50523238315725
8192,2816,0.2495,256,256,32816,11268,1,266,267,4.416699470099047,4.64314549556093,256.50523238315725,256.50523238315725
8448,2816,0.2495,256,256,33841,11268,1,267,267,4.679717530647395,4.64314549556093,256.50523238315725,256.50523238315725
8704,2816,0.2495,256,256,34869,11268,1,266,267,4.192758378543658,4.64314549556093,256.50523238315725,256.50523238315725
8960,2816,0.2495,256,256,35893,11268,1,267,267,4.7057688433105795,4.64314549556093,256.50523238315725,256.50523238315725
9216,2816,0.2495,256,256,36921,11268,1,266,267,4.218809691206843,4.64314549556093,256.50523238315725,256.50523238315725
9472,2816,0.2495,256,256,37945,11268,1,267,267,4.7318201559737645,4.64314549556093,256.50523238315725,256.50523238315725
9728,2816,0.2495,256,256,38973,11268,1,266,267,4.244861003871847,4.64314549556093,256.50523238315725,256.50523238315725
9984,2816,0.2495,256,256,39997,11268,1,267,267,4.757871468638768,4.64314549556093,256.50523238315725,256.50523238315725
10240,2816,0.2495,256,256,41025,11268,1,266,267,4.270912316536851,4.64314549556093,256.50523238315725,256.50523238315725
10496,2816,0.2495,256,256,42049,11268,1,267,267,4.783922781301953,4.64314549556093,256.50523238315725,256.50523238315725
10752,2816,0.2495,256,256,43077,11268,1,266,267,4.296963629200036,4.64314549556093,256.50523238315725,256.50523238315725
11008,2816,0.2495,256,256,44101,11268,1,267,267,4.809974093965138,4.64314549556093,256.50523238315725,256.50523238315725
0,3072,0.2495,256,256,0,12296,1,261,266,0.0,4.156186343458103,256.50523238315725,256.50523238315725
256,3072,0.2495,256,256,1008,12296,1,267,266,4.5128889322411965,4.156186343458103,256.50523238315725,256.50523238315725
512,3072,0.2495,256,256,2036,12296,1,266,266,4.025929780138824,4.156186343458103,256.50523238315725,256.50523238315725
768,3072,0.2495,256,256,3060,12296,1,267,266,4.538940244905007,4.156186343458103,256.50523238315725,256.50523238315725
1024,3072,0.2495,256,256,4088,12296,1,266,266,4.051981092802748,4.156186343458103,256.50523238315725,256.50523238315725
1280,3072,0.2495,256,256,5112,12296,1,267,266,4.564991557569101,4.156186343458103,256.50523238315725,256.50523238315725
1536,3072,0.2495,256,256,6140,12296,1,266,266,4.078032405466502,4.156186343458103,256.50523238315725,256.50523238315725
1792,3072,0.2495,256,256,7164,12296,1,267,266,4.591042870232968,4.156186343458103,256.50523238315725,256.50523238315725
2048,3072,0.2495,256,256,8192,12296,1,266,266,4.104083718130596,4.156186343458103,256.50523238315725,256.50523238315725
2304,3072,0.2495,256,256,9216,12296,1,267,266,4.617094182896835,4.156186343458103,256.50523238315725,256.50523238315725
2560,3072,0.2495,256,256,10244,12296,1,266,266,4.130135030794463,4.156186343458103,256.50523238315725,256.50523238315725
2816,3072,0.2495,256,256,11268,12296,1,267,266,4.64314549556093,4.156186343458103,256.50523238315725,256.50523238315725
3072,3072,0.2495,256,256,12296,12296,1,266,266,4.156186343458103,4.156186343458103,256.50523238315725,256.50523238315725
3328,3072,0.2495,256,256,13320,12296,1,267,266,4.669196808224569,4.156186343458103,256.50523238315725,256.50523238315725
3584,3072,0.2495,256,256,14348,12296,1,266,266,4.182237656122197,4.156186343458103,256.50523238315725,256.50523238315725
3840,3072,0.2495,256,256,15372,12296,1,267,266,4.695248120888209,4.156186343458103,256.50523238315725,256.50523238315725
4096,3072,0.2495,256,256,16400,12296,1,266,266,4.208288968786292,4.156186343458103,256.50523238315725,256.50523238315725
4352,3072,0.2495,256,256,17424,12296,1,267,266,4.7212994335523035,4.156186343458103,256.50523238315725,256.50523238315725
4608,3072,0.2495,256,256,18452,12296,1,266,266,4.234340281449477,4.156186343458103,256.50523238315725,256.50523238315725
4864,3072,0.2495,256,256,19476,12296,1,267,266,4.747350746216398,4.156186343458103,256.50523238315725,256.50523238315725
5120,3072,0.2495,256,256,20504,12296,1,266,266,4.260391594113571,4.156186343458103,256.50523238315725,256.50523238315725
5376,3072,0.2495,256,256,21528,12296,1,267,266,4.773402058879583,4.156186343458103,256.50523238315725,256.50523238315725
5632,3072,0.2495,256,256,22556,12296,1,266,266,4.286442906778575,4.156186343458103,256.50523238315725,256.50523238315725
5888,3072,0.2495,256,256,23580,12296,1,267,266,4.799453371544587,4.156186343458103,256.50523238315725,256.50523238315725
6144,3072,0.2495,256,256,24608,12296,1,266,266,4.31249421944176,4.156186343458103,256.50523238315725,256.50523238315725
6400,3072,0.2495,256,256,25632,12296,1,267,266,4.825504684208681,4.156186343458103,256.50523238315725,256.50523238315725
6656,3072,0.2495,256,256,26660,12296,1,266,266,4.338545532105854,4.156186343458103,256.50523238315725,256.50523238315725
6912,3072,0.2495,256,256,27684,12296,1,267,266,4.851555996871866,4.156186343458103,256.50523238315725,256.50523238315725
7168,3072,0.2495,256,256,28712,12296,1,266,266,4.364596844769949,4.156186343458103,256.50523238315725,256.50523238315725
7424,3072,0.2495,256,256,29736,12296,1,267,266,4.877607309535961,4.156186343458103,256.50523238315725,256.50523238315725
7680,3072,0.2495,256,256,30764,12296,1,266,266,4.390648157433134,4.156186343458103,256.50523238315725,256.50523238315725
7936,3072,0.2495,256,256,31788,12296,1,267,266,4.903658622200055,4.156186343458103,256.50523238315725,256.50523238315725
8192,3072,0.2495,256,256,32816,12296,1,266,266,4.416699470099047,4.156186343458103,256.50523238315725,256.50523238315725
8448,3072,0.2495,256,256,33841,12296,1,267,266,4.679717530647395,4.156186343458103,256.50523238315725,256.50523238315725
8704,3072,0.2495,256,256,34869,12296,1,266,266,4.192758378543658,4.156186343458103,256.50523238315725,256.50523238315725
8960,3072,0.2495,256,256,35893,12296,1,267,266,4.7057688433105795,4.156186343458103,256.50523238315725,256.50523238315725
9216,3072,0.2495,256,256,36921,12296,1,266,266,4.218809691206843,4.156186343458103,256.50523238315725,256.50523238315725
9472,3072,0.2495,256,256,37945,12296,1,267,266,4.7318201559737645,4.156186343458103,256.50523238315725,256.50523238315725
9728,3072,0.2495,256,256,38973,12296,1,266,266,4.244861003871847,4.156186343458103,256.50523238315725,256.50523238315725
9984,3072,0.2495,256,256,39997,12296,1,267,266,4.757871468638768,4.156186343458103,256.50523238315725,256.50523238315725
10240,3072,0.2495,256,256,41025,12296,1,266,266,4.270912316536851,4.156186343458103,256.50523238315725,256.50523238315725
10496,3072,0.2495,256,256,42049,12296,1,267,266,4.783922781301953,4.156186343458103,256.50523238315725,256.50523238315725
10752,3072,0.2495,256,256,43077,12296,1,266,266,4.296963629200036,4.156186343458103,256.50523238315725,256.50523238315725
11008,3072,0.2495,256,256,44101,12296,1,267,266,4.809974093965138,4.156186343458103,256.50523238315725,256.50523238315725
0,3328,0.2495,256,256,0,13320,1,261,267,0.0,4.669196808224569,256.50523238315725,256.50523238315725
256,3328,0.2495,256,256,1008,13320,1,267,267,4.5128889322411965,4.669196808224569,256.50523238315725,256.50523238315725
512,3328,0.2495,256,256,2036,13320,1,266,267,4.025929780138824,4.669196808224569,256.50523238315725,256.50523238315725
768,3328,0.2495,256,256,3060,13320,1,267,267,4.538940244905007,4.669196808224569,256.50523238315725,256.50523238315725
1024,3328,0.2495,256,256,4088,13320,1,266,267,4.051981092802748,4.669196808224569,256.50523238315725,256.50523238315725
1280,3328,0.2495,256,256,5112,13320,1,267,267,4.564991557569101,4.669196808224569,256.50523238315725,256.50523238315725
1536,3328,0.2495,256,256,6140,13320,1,266,267,4.078032405466502,4.669196808224569,256.50523238315725,256.50523238315725
1792,3328,0.2495,256,256,7164,13320,1,267,267,4.591042870232968,4.669196808224569,256.50523238315725,256.50523238315725
2048,3328,0.2495,256,256,8192,13320,1,266,267,4.104083718130596,4.669196808224569,256.50523238315725,256.50523238315725
2304,3328,0.2495,256,256,9216,13320,1,267,267,4.617094182896835,4.669196808224569,256.50523238315725,256.50523238315725
2560,3328,0.2495,256,256,10244,13320,1,266,267,4.130135030794463,4.669196808224569,256.50523238315725,256.50523238315725
2816,3328,0.2495,256,256,11268,13320,1,267,267,4.64314549556093,4.669196808224569,256.50523238315725,256.50523238315725
3072,3328,0.2495,256,256,12296,13320,1,266,267,4.156186343458103,4.669196808224569,256.50523238315725,256.50523238315725
3328,3328,0.2495,256,256,13320,13320,1,267,267,4.669196808224569,4.669196808224569,256.50523238315725,256.50523238315725
3584,3328,0.2495,256,256,14348,13320,1,266,267,4.182237656122197,4.669196808224569,256.50523238315725,256.50523238315725
3840,3328,0.2495,256,256,15372,13320,1,267,267,4.695248120888209,4.669196808224569,256.50523238315725,256.50523238315725
4096,3328,0.2495,256,256,16400,13320,1,266,267,4.208288968786292,4.669196808224569,256.50523238315725,256.50523238315725
4352,3328,0.2495,256,256,17424,13320,1,267,267,4.7212994335523035,4.669196808224569,256.50523238315725,256.50523238315725
4608,3328,0.2495,256,256,18452,13320,1,266,267,4.234340281449477,4.669196808224569,256.50523238315725,256.50523238315725
4864,3328,0.2495,256,256,19476,13320,1,267,267,4.747350746216398,4.669196808224569,256.50523238315725,256.50523238315725
5120,3328,0.2495,256,256,20504,13320,1,266,267,4.260391594113571,4.669196808224569,256.50523238315725,256.50523238315725
5376,3328,0.2495,256,256,21528,13320,1,267,267,4.773402058879583,4.669196808224569,256.50523238315725,256.50523238315725
5632,3328,0.2495,256,256,22556,13320,1,266,267,4.286442906778575,4.669196808224569,256.50523238315725,256.50523238315725
5888,3328,0.2495,256,256,23580,13320,1,267,267,4.799453371544587,4.669196808224569,256.50523238315725,256.50523238315725
6144,3328,0.2495,256,256,24608,13320,1,266,267,4.31249421944176,4.669196808224569,256.50523238315725,256.50523238315725
6400,3328,0.2495,256,256,25632,13320,1,267,267,4.825504684208681,4.669196808224569,256.50523238315725,256.50523238315725
6656,3328,0.2495,256,256,26660,13320,1,266,267,4.338545532105854,4.669196808224569,256.50523238315725,256.50523238315725
6912,3328,0.2495,256,256,27684,13320,1,267,267,4.851555996871866,4.669196808224569,256.50523238315725,256.50523238315725
7168,3328,0.2495,256,256,28712,13320,1,266,267,4.364596844769949,4.669196808224569,256.50523238315725,256.50523238315725
7424,3328,0.2495,256,256,29736,13320,1,267,267,4.877607309535961,4.669196808224569,256.50523238315725,256.50523238315725
7680,3328,0.2495,256,256,30764,13320,1,266,267,4.390648157433134,4.669196808224569,256.50523238315725,256.50523238315725
7936,3328,0.2495,256,256,31788,13320,1,267,267,4.903658622200055,4.669196808224569,256.50523238315725,256.50523238315725
8192,3328,0.2495,256,256,32816,13320,1,266,267,4.416699470099047,4.669196808224569,256.50523238315725,256.50523238315725
8448,3328,0.2495,256,256,33841,13320,1,267,267,4.679717530647395,4.669196808224569,256.50523238315725,256.50523238315725
8704,3328,0.2495,256,256,34869,13320,1,266,267,4.192758378543658,4.669196808224569,256.50523238315725,256.50523238315725
8960,3328,0.2495,256,256,35893,13320,1,267,267,4.7057688433105795,4.669196808224569,256.50523238315725,256.50523238315725
9216,3328,0.2495,256,256,36921,13320,1,266,267,4.218809691206843,4.669196808224569,256.50523238315725,256.50523238315725
9472,3328,0.2495,256,256,37945,13320,1,267,267,4.7318201559737645,4.669196808224569,256.50523238315725,256.50523238315725
9728,3328,0.2495,256,256,38973,13320,1,266,267,4.244861003871847,4.669196808224569,256.50523238315725,256.50523238315725
9984,3328,0.2495,256,256,39997,13320,1,267,267,4.757871468638768,4.669196808224569,256.50523238315725,256.50523238315725
10240,3328,0.2495,256,256,41025,13320,1,266,267,4.270912316536851,4.669196808224569,256.50523238315725,256.50523238315725
10496,3328,0.2495,256,256,42049,13320,1,267,267,4.783922781301953,4.669196808224569,256.50523238315725,256.50523238315725
10752,3328,0.2495,256,256,43077,13320,1,266,267,4.296963629200036,4.669196808224569,256.50523238315725,256.50523238315725
11008,3328,0.2495,256,256,44101,13320,1,267,267,4.809974093965138,4.669196808224569,256.50523238315725,256.50523238315725
0,3584,0.2495,256,256,0,14348,1,261,266,0.0,4.182237656122197,256.50523238315725,256.50523238315725
256,3584,0.2495,256,256,1008,14348,1,267,266,4.5128889322411965,4.182237656122197,256.50523238315725,256.50523238315725
512,3584,0.2495,256,256,2036,14348,1,266,266,4.025929780138824,4.182237656122197,256.50523238315725,256.50523238315725
768,3584,0.2495,256,256,3060,14348,1,267,266,4.538940244905007,4.182237656122197,256.50523238315725,256.50523238315725
1024,3584,0.2495,256,256,4088,14348,1,266,266,4.051981092802748,4.182237656122197,256.50523238315725,256.50523238315725
1280,3584,0.2495,256,256,5112,14348,1,267,266,4.564991557569101,4.182237656122197,256.50523238315725,256.50523238315725
1536,3584,0.2495,256,256,6140,14348,1,266,266,4.078032405466502,4.182237656122197,256.50523238315725,256.50523238315725
1792,3584,0.2495,256,256,7164,14348,1,267,266,4.591042870232968,4.182237656122197,256.50523238315725,256.50523238315725
2048,3584,0.2495,256,256,8192,14348,1,266,266,4.104083718130596,4.182237656122197,256.50523238315725,256.50523238315725
2304,3584,0.2495,256,256,9216,14348,1,267,266,4.617094182896835,4.182237656122197,256.50523238315725,256.50523238315725
2560,3584,0.2495,256,256,10244,14348,1,266,266,4.130135030794463,4.182237656122197,256.50523238315725,256.50523238315725
2816,3584,0.2495,256,256,11268,14348,1,267,266,4.64314549556093,4.182237656122197,256.50523238315725,256.50523238315725
3072,3584,0.2495,256,256,12296,14348,1,266,266,4.156186343458103,4.182237656122197,256.50523238315725,256.50523238315725
3328,3584,0.2495,256,256,13320,14348,1,267,266,4.669196808224569,4.182237656122197,256.50523238315725,256.50523238315725
3584,3584,0.2495,256,256,14348,14348,1,266,266,4.182237656122197,4.182237656122197,256.50523238315725,256.50523238315725
3840,3584,0.2495,256,256,15372,14348,1,267,266,4.695248120888209,4.182237656122197,256.50523238315725,256.50523238315725
4096,3584,0.2495,256,256,16400,14348,1,266,266,4.208288968786292,4.182237656122197,256.50523238315725,256.50523238315725
4352,3584,0.2495,256,256,17424,14348,1,267,266,4.7212994335523035,4.182237656122197,256.50523238315725,256.50523238315725
4608,3584,0.2495,256,256,18452,14348,1,266,266,4.234340281449477,4.182237656122197,256.50523238315725,256.50523238315725
4864,3584,0.2495,256,256,19476,14348,1,267,266,4.747350746216398,4.182237656122197,256.50523238315725,256.50523238315725
5120,3584,0.2495,256,256,20504,14348,1,266,266,4.260391594113571,4.182237656122197,256.50523238315725,256.50523238315725
5376,3584,0.2495,256,256,21528,14348,1,267,266,4.773402058879583,4.182237656122197,256.50523238315725,256.50523238315725
5632,3584,0.2495,256,256,22556,14348,1,266,266,4.286442906778575,4.182237656122197,256.50523238315725,256.50523238315725
5888,3584,0.2495,256,256,23580,14348,1,267,266,4.799453371544587,4.182237656122197,256.50523238315725,256.50523238315725
6144,3584,0.2495,256,256,24608,14348,1,266,266,4.31249421944176,4.182237656122197,256.50523238315725,256.50523238315725
6400,3584,0.2495,256,256,25632,14348,1,267,266,4.825504684208681,4.182237656122197,256.50523238315725,256.50523238315725
6656,3584,0.2495,256,256,26660,14348,1,266,266,4.338545532105854,4.182237656122197,256.50523238315725,256.50523238315725
6912,3584,0.2495,256,256,27684,14348,1,267,266,4.851555996871866,4.182237656122197,256.50523238315725,256.50523238315725
7168,3584,0.2495,256,256,28712,14348,1,266,266,4.364596844769949,4.182237656122197,256.50523238315725,256.50523238315725
7424,3584,0.2495,256,256,29736,14348,1,267,266,4.877607309535961,4.182237656122197,256.50523238315725,256.50523238315725
7680,3584,0.2495,256,256,30764,14348,1,266,266,4.390648157433134,4.182237656122197,256.50523238315725,256.50523238315725
7936,3584,0.2495,256,256,31788,14348,1,267,266,4.903658622200055,4.182237656122197,256.50523238315725,256.50523238315725
8192,3584,0.2495,256,256,32816,14348,1,266,266,4.416699470099047,4.182237656122197,256.50523238315725,256.50523238315725
8448,3584,0.2495,256,256,33841,14348,1,267,266,4.679717530647395,4.182237656122197,256.50523238315725,256.50523238315725
8704,3584,0.2495,256,256,34869,14348,1,266,266,4.192758378543658,4.182237656122197,256.50523238315725,256.50523238315725
8960,3584,0.2495,256,256,35893,14348,1,267,266,4.7057688433105795,4.182237656122197,256.50523238315725,256.50523238315725
9216,3584,0.2495,256,256,36921,14348,1,266,266,4.218809691206843,4.182237656122197,256.50523238315725,256.50523238315725
9472,3584,0.2495,256,256,37945,14348,1,267,266,4.7318201559737645,4.182237656122197,256.50523238315725,256.50523238315725
9728,3584,0.2495,256,256,38973,14348,1,266,266,4.244861003871847,4.182237656122197,256.50523238315725,256.50523238315725
9984,3584,0.2495,256,256,39997,14348,1,267,266,4.757871468638768,4.182237656122197,256.50523238315725,256.50523238315725
10240,3584,0.2495,256,256,41025,14348,1,266,266,4.270912316536851,4.182237656122197,256.50523238315725,256.50523238315725
10496,3584,0.2495,256,256,42049,14348,1,267,266,4.783922781301953,4.182237656122197,256.50523238315725,256.50523238315725
10752,3584,0.2495,256,256,43077,14348,1,266,266,4.296963629200036,4.182237656122197,256.50523238315725,256.50523238315725
11008,3584,0.2495,256,256,44101,14348,1,267,266,4.809974093965138,4.182237656122197,256.50523238315725,256.50523238315725
0,3840,0.2495,256,256,0,15372,1,261,267,0.0,4.695248120888209,256.50523238315725,256.50523238315725
256,3840,0.2495,256,256,1008,15372,1,267,267,4.5128889322411965,4.695248120888209,256.50523238315725,256.50523238315725
512,3840,0.2495,256,256,2036,15372,1,266,267,4.025929780138824,4.695248120888209,256.50523238315725,256.50523238315725
768,3840,0.2495,256,256,3060,15372,1,267,267,4.538940244905007,4.695248120888209,256.50523238315725,256.50523238315725
1024,3840,0.2495,256,256,4088,15372,1,266,267,4.051981092802748,4.695248120888209,256.50523238315725,256.50523238315725
1280,3840,0.2495,256,256,5112,15372,1,267,267,4.564991557569101,4.695248120888209,256.50523238315725,256.50523238315725
1536,3840,0.2495,256,256,6140,15372,1,266,267,4.078032405466502,4.695248120888209,256.50523238315725,256.50523238315725
1792,3840,0.2495,256,256,7164,15372,1,267,267,4.591042870232968,4.695248120888209,256.50523238315725,256.50523238315725
2048,3840,0.2495,256,256,8192,15372,1,266,267,4.104083718130596,4.695248120888209,256.50523238315725,256.50523238315725
2304,3840,0.2495,256,256,9216,15372,1,267,267,4.617094182896835,4.695248120888209,256.50523238315725,256.50523238315725
2560,3840,0.2495,256,256,10244,15372,1,266,267,4.130135030794463,4.695248120888209,256.50523238315725,256.50523238315725
2816,3840,0.2495,256,256,11268,15372,1,267,267,4.64314549556093,4.695248120888209,256.50523238315725,256.50523238315725
3072,3840,0.2495,256,256,12296,15372,1,266,267,4.156186343458103,4.695248120888209,256.50523238315725,256.50523238315725
3328,3840,0.2495,256,256,13320,15372,1,267,267,4.669196808224569,4.695248120888209,256.50523238315725,256.50523238315725
3584,3840,0.2495,256,256,14348,15372,1,266,267,4.182237656122197,4.695248120888209,256.50523238315725,256.50523238315725
3840,3840,0.2495,256,256,15372,15372,1,267,267,4.695248120888209,4.695248120888209,256.50523238315725,256.50523238315725
4096,3840,0.2495,256,256,16400,15372,1,266,267,4.208288968786292,4.695248120888209,256.50523238315725,256.50523238315725
4352,3840,0.2495,256,256,17424,15372,1,267,267,4.7212994335523035,4.695248120888209,256.50523238315725,256.50523238315725
4608,3840,0.2495,256,256,18452,15372,1,266,267,4.234340281449477,4.695248120888209,256.50523238315725,256.50523238315725
4864,3840,0.2495,256,256,19476,15372,1,267,267,4.747350746216398,4.695248120888209,256.50523238315725,256.50523238315725
5120,3840,0.2495,256,256,20504,15372,1,266,267,4.260391594113571,4.695248120888209,256.50523238315725,256.50523238315725
5376,3840,0.2495,256,256,21528,15372,1,267,267,4.773402058879583,4.695248120888209,256.50523238315725,256.50523238315725
5632,3840,0.2495,256,256,22556,15372,1,266,267,4.286442906778575,4.695248120888209,256.50523238315725,256.50523238315725
5888,3840,0.2495,256,256,23580,15372,1,267,267,4.799453371544587,4.695248120888209,256.50523238315725,256.50523238315725
6144,3840,0.2495,256,256,24608,15372,1,266,267,4.31249421944176,4.695248120888209,256.50523238315725,256.50523238315725
6400,3840,0.2495,256,256,25632,15372,1,267,267,4.825504684208681,4.695248120888209,256.50523238315725,256.50523238315725
6656,3840,0.2495,256,256,26660,15372,1,266,267,4.338545532105854,4.695248120888209,256.50523238315725,256.50523238315725
6912,3840,0.2495,256,256,27684,15372,1,267,267,4.851555996871866,4.695248120888209,256.50523238315725,256.50523238315725
7168,3840,0.2495,256,256,28712,15372,1,266,267,4.364596844769949,4.695248120888209,256.50523238315725,256.50523238315725
7424,3840,0.2495,256,256,29736,15372,1,267,267,4.877607309535961,4.695248120888209,256.50523238315725,256.50523238315725
7680,3840,0.2495,256,256,30764,15372,1,266,267,4.390648157433134,4.695248120888209,256.50523238315725,256.50523238315725
7936,3840,0.2495,256,256,31788,15372,1,267,267,4.903658622200055,4.695248120888209,256.50523238315725,256.50523238315725
8192,3840,0.2495,256,256,32816,15372,1,266,267,4.416699470099047,4.695248120888209,256.50523238315725,256.50523238315725
8448,3840,0.2495,256,256,33841,15372,1,267,267,4.679717530647395,4.695248120888209,256.50523238315725,256.50523238315725
8704,3840,0.2495,256,256,34869,15372,1,266,267,4.192758378543658,4.695248120888209,256.50523238315725,256.50523238315725
8960,3840,0.2495,256,256,35893,15372,1,267,267,4.7057688433105795,4.695248120888209,256.50523238315725,256.50523238315725
9216,3840,0.2495,256,256,36921,15372,1,266,267,4.218809691206843,4.695248120888209,256.50523238315725,256.50523238315725
9472,3840,0.2495,256,256,37945,15372,1,267,267,4.7318201559737645,4.695248120888209,256.50523238315725,256.50523238315725
9728,3840,0.2495,256,256,38973,15372,1,266,267,4.244861003871847,4.695248120888209,256.50523238315725,256.50523238315725
9984,3840,0.2495,256,256,39997,15372,1,267,267,4.757871468638768,4.695248120888209,256.50523238315725,256.50523238315725
10240,3840,0.2495,256,256,41025,15372,1,266,267,4.270912316536851,4.695248120888209,256.50523238315725,256.50523238315725
10496,3840,0.2495,256,256,42049,15372,1,267,267,4.783922781301953,4.695248120888209,256.50523238315725,256.50523238315725
10752,3840,0.2495,256,256,43077,15372,1,266,267,4.296963629200036,4.695248120888209,256.50523238315725,256.50523238315725
11008,3840,0.2495,256,256,44101,15372,1,267,267,4.809974093965138,4.695248120888209,256.50523238315725,256.50523238315725
0,4096,0.2495,256,256,0,16400,1,261,266,0.0,4.208288968786292,256.50523238315725,256.50523238315725
256,4096,0.2495,256,256,1008,16400,1,267,266,4.5128889322411965,4.208288968786292,256.50523238315725,256.50523238315725
512,4096,0.2495,256,256,2036,16400,1,266,266,4.025929780138824,4.208288968786292,256.50523238315725,256.50523238315725
768,4096,0.2495,256,256,3060,16400,1,267,266,4.538940244905007,4.208288968786292,256.50523238315725,256.50523238315725
1024,4096,0.2495,256,256,4088,16400,1,266,266,4.051981092802748,4.208288968786292,256.50523238315725,256.50523238315725
1280,4096,0.2495,256,256,5112,16400,1,267,266,4.564991557569101,4.208288968786292,256.50523238315725,256.50523238315725
1536,4096,0.2495,256,256,6140,16400,1,266,266,4.078032405466502,4.208288968786292,256.50523238315725,256.50523238315725
